SHIPMENT ID,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16
100003178,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003179,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003180,5,5,4,0,0,0,0,0,0,0,0,5,0,3,0,2
100003181,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003182,3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,3
100003183,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100003184,3,0,2,0,0,0,4,0,1,0,0,2,2,2,0,3
100003185,5,5,5,0,0,0,0,0,0,0,0,5,4,6,0,0
100003186,5,5,5,0,0,0,0,0,0,0,0,5,0,6,0,0
100003187,5,5,5,0,0,0,0,0,0,0,0,5,0,6,0,0
100003188,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003189,3,5,2,0,0,0,0,0,0,0,0,2,0,4,0,3
100003190,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003191,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100003192,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003193,3,2,2,3,0,0,0,0,0,0,0,2,0,2,0,1
100003194,5,5,4,6,0,0,0,0,0,0,0,5,0,5,0,6
100003195,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100003196,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100003197,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100003198,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100003199,3,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0
100003200,4,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0
100003201,4,0,4,0,0,0,0,0,0,0,0,5,0,2,0,0
100003202,4,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0
100003203,5,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0
100003204,4,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0
100003205,3,2,1,0,0,0,0,0,0,0,0,2,1,2,0,1
100003206,4,4,0,5,0,0,0,0,0,0,0,3,0,4,0,5
100003207,4,6,2,6,0,0,0,0,1,0,0,3,0,3,0,3
100003208,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003209,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003210,5,0,4,0,0,0,0,0,0,0,0,4,0,5,0,0
100003211,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003212,3,2,2,3,0,0,0,0,0,0,0,2,0,2,0,1
100003213,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003214,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003215,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003216,4,3,2,4,0,0,0,0,0,0,0,3,0,2,0,4
100003217,4,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003218,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
100003219,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003220,4,0,4,0,0,0,0,0,0,0,2,2,0,2,0,3
100003221,4,5,4,5,0,0,0,0,0,0,0,3,0,4,0,5
100003222,3,0,2,2,0,0,0,0,0,0,0,2,0,2,0,2
100003223,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
100003224,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,3
100003225,4,3,2,0,0,0,0,0,0,0,0,3,0,3,3,4
100003226,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003227,5,0,4,0,0,0,0,0,0,0,6,4,0,4,0,5
100003228,3,5,5,0,0,0,0,0,0,0,0,2,0,3,0,4
100003229,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003230,3,5,5,0,0,0,0,0,0,0,0,3,0,3,0,4
100003231,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100003232,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003233,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003234,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003235,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003236,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100003237,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003238,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003239,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100003240,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003241,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003242,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100003243,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003244,3,5,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003245,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003246,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003247,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003248,2,2,2,0,0,0,0,0,0,0,0,2,0,3,0,2
100003249,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003250,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003251,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100003252,3,5,5,0,0,0,0,0,0,0,0,2,0,3,0,4
100003253,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003254,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003255,3,5,2,0,0,0,0,0,0,0,0,2,0,4,0,3
100003256,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003257,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003258,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003259,5,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003260,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100003261,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003262,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003263,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003264,4,3,2,0,0,0,0,0,0,0,0,3,0,4,0,4
100003265,3,5,2,0,0,0,0,0,0,0,0,2,0,4,0,3
100003266,3,5,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003267,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003268,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003269,3,5,5,0,0,0,0,0,0,0,0,3,0,3,0,4
100003270,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003271,5,6,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100003272,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003273,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003274,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003275,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003276,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003277,4,3,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003278,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003279,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003280,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003281,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003282,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003283,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003284,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003285,3,5,5,0,0,0,0,0,0,0,0,2,0,3,0,4
100003286,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003287,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003288,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003292,4,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0
100003293,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100003294,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100003295,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100003296,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100003297,4,3,2,0,0,0,0,0,0,0,0,3,0,3,4,4
100003298,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100003299,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100003300,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003301,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003302,2,2,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100003303,2,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003304,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003305,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003306,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003307,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003308,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003309,4,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003310,4,6,4,0,0,0,0,0,0,0,0,4,0,4,0,4
100003311,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003312,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003313,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100003314,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100003315,0,0,3,0,0,0,0,0,0,0,0,2,4,3,0,3
100003316,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003317,3,3,2,0,0,0,0,0,0,0,0,2,4,5,0,3
100003318,2,2,2,0,0,0,0,0,0,0,0,2,4,2,0,2
100003319,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003320,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003321,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003322,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003323,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003324,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100003325,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003326,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003327,5,7,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100003328,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100003329,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003330,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003331,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003332,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100003333,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003334,3,3,2,0,0,0,0,0,0,0,0,2,4,5,0,3
100003335,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003336,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003337,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100003338,6,6,7,0,0,0,0,0,0,0,0,6,0,6,0,4
100003339,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003340,5,7,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100003341,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003342,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100003343,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003344,4,3,4,0,0,0,0,0,0,0,0,3,0,3,0,4
100003345,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100003346,5,6,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100003347,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100003348,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003349,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100003350,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100003351,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100003352,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003353,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003354,3,2,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100003355,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100003356,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
100003357,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100003358,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100003359,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
100003360,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0
100003361,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0
100003362,4,3,2,0,0,0,0,0,0,0,0,3,0,3,3,4
100003363,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003364,3,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0
100003365,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0
100003366,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003367,5,2,2,0,0,0,0,0,0,0,0,2,3,2,0,0
100003368,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100003369,5,2,2,0,0,0,0,0,0,0,0,2,3,2,0,0
100003370,3,0,2,0,0,0,4,0,1,0,0,2,2,2,0,3
100003371,3,3,2,2,0,0,4,0,7,0,0,2,3,2,0,4
100003372,4,2,2,4,0,0,0,0,0,0,0,2,0,2,0,3
100003373,5,0,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100003374,4,0,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100003375,2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100003376,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100003377,3,2,2,3,0,0,0,0,0,0,0,2,0,2,0,1
100003378,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003379,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100003380,5,5,5,0,0,0,0,0,0,0,0,5,4,6,0,0
100003381,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100003382,3,0,2,0,0,0,4,0,2,0,0,2,2,2,0,4
100003383,3,0,2,0,0,0,4,0,2,0,0,2,3,2,0,4
100003384,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100003385,4,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0
100003386,5,0,4,0,0,0,0,0,0,0,6,4,0,4,0,5
100003387,3,0,2,0,0,0,0,0,0,0,1,2,0,2,0,2
100003388,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003389,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100003390,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100003391,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100003392,5,0,4,0,0,0,0,0,0,0,0,5,0,2,0,0
100003393,5,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0
100003394,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100003395,4,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0
100003396,4,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0
100003397,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100003398,4,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0
100003399,5,0,6,0,0,0,0,0,0,0,7,6,0,7,0,0
100003400,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100003401,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100003402,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100003403,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100003404,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003405,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003406,3,2,2,3,0,0,0,0,0,0,0,2,0,2,0,3
100003407,4,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100003408,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003409,4,5,4,5,0,0,0,0,0,0,0,3,0,4,0,6
100003410,3,3,2,2,0,0,4,0,4,0,0,2,2,2,0,3
100003411,4,5,0,5,0,0,0,0,0,0,0,3,0,4,0,5
100003412,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003413,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003414,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003415,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003416,4,3,2,0,0,0,0,0,0,0,0,3,0,4,0,4
100003417,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003418,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003419,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003420,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003421,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003422,3,5,5,0,0,0,0,0,0,0,0,3,0,3,0,4
100003423,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003424,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003425,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003426,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003427,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003428,4,0,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003429,4,0,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003430,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100003431,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100003432,3,5,2,0,0,0,0,0,0,0,0,2,0,4,0,3
100003433,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003434,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100003436,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100003437,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100003438,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100003439,4,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003440,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003441,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100003442,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100003443,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003444,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003445,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100003446,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003447,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003448,2,2,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100003449,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003450,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003451,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003452,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003453,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003454,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003455,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003456,2,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1
100003457,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003458,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003459,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100003460,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100003461,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003462,4,6,4,0,0,0,0,0,0,0,0,4,0,4,0,4
100003463,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003464,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003465,3,1,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100003466,6,6,7,0,0,0,0,0,0,0,0,6,0,6,0,4
100003467,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100003468,4,3,4,0,0,0,0,0,0,0,0,3,0,3,0,4
100003469,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003470,3,5,5,0,0,0,0,0,0,0,0,2,0,3,0,4
100003471,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003472,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003473,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100003474,5,0,5,0,0,0,0,0,0,0,7,5,0,5,0,0
100003475,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100003476,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100003477,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003478,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
100003479,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100003480,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003481,4,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0
100003482,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100003483,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003484,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003485,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100003486,4,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0
100003487,3,0,2,0,0,0,4,0,3,0,0,2,0,2,0,3
100003488,3,5,2,5,0,0,0,0,1,0,0,2,0,2,0,3
100003489,5,5,5,0,0,0,0,0,0,0,0,5,0,5,0,7
100003490,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003491,3,2,2,2,0,0,0,0,2,0,0,2,0,2,0,3
100003492,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
100003493,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003494,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003495,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100003496,5,0,4,0,0,0,0,0,0,0,0,5,0,5,0,7
100003497,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003498,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003499,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100003500,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003501,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003502,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100003503,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100003504,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100003505,3,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0
100003506,3,4,2,2,0,0,0,0,7,0,0,2,0,2,0,3
100003507,3,3,2,3,0,0,4,0,7,0,0,2,0,3,0,4
100003508,5,0,8,0,0,0,0,0,0,0,7,5,0,6,0,7
100003509,5,0,5,0,0,0,0,0,0,0,7,5,0,6,0,0
100003510,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100003511,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100003512,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100003513,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100003514,3,4,2,2,0,0,4,0,0,0,0,2,2,2,0,3
100003515,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003516,4,2,2,4,0,0,0,0,0,0,0,2,0,2,0,0
100003517,4,5,4,5,0,0,0,0,0,0,0,3,0,4,0,5
100003518,5,5,3,0,0,0,0,0,0,0,0,4,0,4,7,4
100003519,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,4
100003520,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100003521,4,5,4,5,0,0,0,0,0,0,0,3,0,4,0,5
100003522,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003523,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100003524,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
100003525,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100003526,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,3
100003527,4,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0
100003528,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100003529,3,2,3,2,0,0,0,0,0,0,0,2,3,2,0,0
100003530,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100003531,5,0,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003532,5,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0
100003533,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003534,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003535,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100003536,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003537,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003538,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003539,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100003540,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100003542,3,0,1,0,0,0,0,1,0,0,0,2,0,1,0,2
100003543,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
100003544,4,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0
100003545,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100003546,3,0,2,0,0,0,0,0,0,0,0,2,2,2,0,3
100003547,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0
100003548,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1
100003549,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1
100003550,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1
100003551,3,0,2,0,0,0,4,0,1,0,0,2,2,2,0,3
100003552,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100003553,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003554,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003555,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003556,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003557,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003558,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100003559,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100003560,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100003561,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100003562,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100003563,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100003564,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100003565,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100003566,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100003567,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
