SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16,,,,,,,,,,,,,,,,,
100003256,DRESDEN                    ,TN,38225 ,BEVERLY HILLS              ,CA,90210 ,70, 245 , 29.88 , Non-Retail , Non-Liftgate ,$402.75,"$2,113.17",$306.55,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$330.31,$0.00,$333.07,$0.00,$230.32,,,,,,,,,,,,,,,,,
100003257,DRESDEN                    ,TN,38225 ,WOODLAND HILLS             ,CA,91367 ,110," 1,050 ", 120.69 , Non-Retail , Liftgate Needed ,$533.64,"$6,761.73",$572.08,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,177.52",$0.00,$623.95,$0.00,$472.74,,,,,,,,,,,,,,,,,
100003258,DRESDEN                    ,TN,38225 ,LIVERMORE                  ,CA,94551 ,110," 1,015 ", 116.67 , Non-Retail , Non-Liftgate ,$603.83,"$7,196.17",$663.37,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,251.91",$0.00,$575.27,$0.00,$501.24,,,,,,,,,,,,,,,,,
100003259,DRESDEN                    ,TN,38225 ,CORTE MADERA               ,CA,94925 ,70, 167 , 20.62 , Non-Retail , Non-Liftgate ,$324.75,"$1,372.60",$295.70,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$312.15,$0.00,$287.09,$0.00,$285.44,,,,,,,,,,,,,,,,,
100003260,DRESDEN                    ,TN,38225 ,SAN JOSE                   ,CA,95128 ,70, 612 , 55.14 , Non-Retail , Non-Liftgate ,$324.75,"$3,601.51",$323.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$628.43,$0.00,$521.29,$0.00,$262.35,,,,,,,,,,,,,,,,,
100003261,DRESDEN                    ,TN,38225 ,ALEXANDRIA                 ,VA,22314 ,70, 510 , 50.00 , Non-Retail , Non-Liftgate ,$344.09,$339.03,$337.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$517.75,$0.00,$355.84,$0.00,$297.24,,,,,,,,,,,,,,,,,
100003262,DRESDEN                    ,TN,38225 ,SHORT HILLS                ,NJ,07078 ,65, 322 , 26.61 , Non-Retail , Non-Liftgate ,$365.92,"$1,514.46",$445.60,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$268.45,$0.00,$330.86,$0.00,$145.44,,,,,,,,,,,,,,,,,
100003263,DRESDEN                    ,TN,38225 ,CHERRY HILL                ,NJ,08002 ,110," 1,345 ", 152.84 , Non-Retail , Non-Liftgate ,$668.75,"$5,955.40",$653.36,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,185.33",$0.00,$591.06,$0.00,$367.65,,,,,,,,,,,,,,,,,
100003264,DRESDEN                    ,TN,38225 ,KITTERY                    ,ME,03904 ,70, 540 , 50.94 , Non-Retail , Non-Liftgate ,$474.44,"$2,478.99",$350.65,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$478.97,$0.00,$237.34,$0.00,$169.79,,,,,,,,,,,,,,,,,
100003265,DRESDEN                    ,TN,38225 ,MANHASSET                  ,NY,11030 ,125, 102 , 17.89 , Non-Retail , Liftgate Needed ,$314.71,$991.31,$483.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$354.13,$0.00,$306.05,,,,,,,,,,,,,,,,,
100003266,DRESDEN                    ,TN,38225 ,WHITE PLAINS               ,NY,10601 ,110," 1,115 ", 126.70 , Non-Retail , Liftgate Needed ,$427.45,"$6,031.20",$877.53,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,120.93",$0.00,$404.74,$0.00,$344.75,,,,,,,,,,,,,,,,,
100003267,DRESDEN                    ,TN,38225 ,HINGHAM                    ,MA,02043 ,70," 2,090 ", 130.63 , Non-Retail , Non-Liftgate ,$579.86,"$6,054.20",$467.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,142.75",$0.00,$516.46,$0.00,$375.29,,,,,,,,,,,,,,,,,
100003268,DRESDEN                    ,TN,38225 ,HOUSTON                    ,TX,77005 ,150, 310 , 63.27 , Non-Retail , Liftgate Needed ,$275.90,$283.94,$298.49,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.58,$0.00,$293.24,$0.00,$142.79,,,,,,,,,,,,,,,,,
100003269,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10022 ,70, 586 , 53.76 , Non-Retail , Non-Liftgate ,$385.99,"$3,405.39",$682.51,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$667.28,$0.00,$578.63,$0.00,$486.41,,,,,,,,,,,,,,,,,
100003270,DRESDEN                    ,TN,38225 ,ROSEVILLE                  ,CA,95678 ,70," 1,380 ", 111.29 , Non-Retail , Liftgate Needed ,$622.75,"$7,359.29",$536.14,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,290.77",$0.00,"$1,013.76",$0.00,$516.12,,,,,,,,,,,,,,,,,
100003271,DRESDEN                    ,TN,38225 ,PORTLAND                   ,OR,97224 ,110," 1,510 ", 171.59 , Non-Retail , Non-Liftgate ,$826.22,"$9,799.99",$945.87,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,801.66",$0.00,"$1,852.79",$0.00,$859.37,,,,,,,,,,,,,,,,,
100003272,DRESDEN                    ,TN,38225 ,COSTA MESA                 ,CA,92626 ,70," 1,995 ", 153.46 , Non-Retail , Non-Liftgate ,$619.72,"$7,789.58",$560.72,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,360.95",$0.00,$741.73,$0.00,$543.01,,,,,,,,,,,,,,,,,
100003273,DRESDEN                    ,TN,38225 ,TORRANCE                   ,CA,90503 ,70, 389 , 41.83 , Non-Retail , Non-Liftgate ,$324.75,"$3,028.83",$250.52,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$511.54,$0.00,$333.07,$0.00,$230.32,,,,,,,,,,,,,,,,,
100003274,DRESDEN                    ,TN,38225 ,PASADENA                   ,CA,91105 ,125, 400 , 61.54 , Non-Retail , Non-Liftgate ,$331.29,"$4,789.12",$509.60,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$747.39,$0.00,$443.68,$0.00,$307.94,,,,,,,,,,,,,,,,,
100003275,DRESDEN                    ,TN,38225 ,EAST WINDSOR               ,NJ,08512 ,70, 960 , 81.36 , Retail , Non-Liftgate ,$378.71,"$3,583.99",$335.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$701.45,$0.00,$357.96,$0.00,$217.58,,,,,,,,,,,,,,,,,
100003276,DRESDEN                    ,TN,38225 ,DENVER                     ,CO,80206 ,70, 193 , 25.06 , Non-Retail , Liftgate Needed ,$256.45,"$1,152.51",$241.77,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$395.39,$0.00,$165.20,,,,,,,,,,,,,,,,,
100003277,DRESDEN                    ,TN,38225 ,LAS VEGAS                  ,NV,89135 ,200, 249 , 56.59 , Non-Retail , Non-Liftgate ,$356.07,"$3,726.63",$429.23,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$680.08,$0.00,$415.25,$0.00,$285.39,,,,,,,,,,,,,,,,,
100003278,DRESDEN                    ,TN,38225 ,ARVADA                     ,CO,80021 ,70, 650 , 59.63 , Non-Retail , Liftgate Needed ,$287.46,"$2,996.09",$376.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$567.74,$0.00,$444.37,$0.00,$221.97,,,,,,,,,,,,,,,,,
100003279,DRESDEN                    ,TN,38225 ,WESTPORT                   ,CT,06880 ,70," 1,395 ", 112.50 , Non-Retail , Liftgate Needed ,$857.44,"$5,389.03",$560.83,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,031.99",$0.00,$522.21,$0.00,$328.16,,,,,,,,,,,,,,,,,
100003280,DRESDEN                    ,TN,38225 ,DENVER                     ,CO,80206 ,70, 229 , 26.94 , Non-Retail , Non-Liftgate ,$256.45,"$1,180.32",$281.32,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$395.39,$0.00,$165.20,,,,,,,,,,,,,,,,,
100003281,DRESDEN                    ,TN,38225 ,PARAMUS                    ,NJ,07652 ,70, 434 , 39.45 , Non-Retail , Non-Liftgate ,$365.92,"$1,913.19",$510.62,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$364.68,$0.00,$330.86,$0.00,$145.44,,,,,,,,,,,,,,,,,
100003282,DRESDEN                    ,TN,38225 ,CRANSTON                   ,RI,02920 ,65, 340 , 28.10 , Non-Retail , Liftgate Needed ,$249.09,"$1,515.31",$218.02,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$290.62,$0.00,$292.72,$0.00,$154.86,,,,,,,,,,,,,,,,,
100003283,DRESDEN                    ,TN,38225 ,RICHMOND                   ,VA,23233 ,70," 1,110 ", 91.74 , Non-Retail , Non-Liftgate ,$300.87,$492.11,$248.51,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$694.24,$0.00,$265.29,$0.00,$235.25,,,,,,,,,,,,,,,,,
100003284,DRESDEN                    ,TN,38225 ,NATICK                     ,MA,01760 ,70," 1,215 ", 95.67 , Non-Retail , Non-Liftgate ,$393.75,"$4,401.55",$360.58,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$844.16,$0.00,$352.39,$0.00,$277.24,,,,,,,,,,,,,,,,,
100003285,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10013 ,70, 456 , 40.00 , Non-Retail , Non-Liftgate ,$384.82,"$2,772.42",$581.15,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$554.02,$0.00,$492.08,$0.00,$463.55,,,,,,,,,,,,,,,,,
100003286,DRESDEN                    ,TN,38225 ,WOODLAND HILLS             ,CA,91367 ,70, 317 , 32.02 , Non-Retail , Non-Liftgate ,$324.75,"$2,157.45",$238.54,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$362.15,$0.00,$333.07,$0.00,$230.32,,,,,,,,,,,,,,,,,
100003287,DRESDEN                    ,TN,38225 ,LIVERMORE                  ,CA,94551 ,70," 1,520 ", 97.44 , Non-Retail , Liftgate Needed ,$596.40,"$7,257.06",$575.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,260.54",$0.00,$532.47,$0.00,$504.55,,,,,,,,,,,,,,,,,
100003288,DRESDEN                    ,TN,38225 ,COSTA MESA                 ,CA,92626 ,70," 1,313 ", 85.82 , Non-Retail , Non-Liftgate ,$447.21,"$5,694.93",$405.76,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$993.62,$0.00,$544.80,$0.00,$402.29,,,,,,,,,,,,,,,,,
100003292,VALDESE                    ,NC,28690 ,CHICAGO                    ,IL,60642 ,300, 230 , 127.78 , Non-Retail , Liftgate Needed ,$337.45,$500.03,$455.73,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$705.43,$0.00,$321.12,$0.00,$0.00,,,,,,,,,,,,,,,,,
100003293,GRANDE ILE                 ,QC,J6T6C8,WHITE PLAINS               ,NY,10601 ,70, 245 , 28.82 , Non-Retail , Non-Liftgate ,$302.92,$0.00,$258.70,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$291.92,$0.00,$385.08,$0.00,$0.00,,,,,,,,,,,,,,,,,
100003294,CLEVELAND                  ,OH,44139 ,NORTHBROOK                 ,IL,60062 ,70, 769 , 65.73 , Non-Retail , Non-Liftgate ,$244.98,$0.00,$166.39,$0.00,$0.00,$0.00,$0.00,$0.00,$443.53,$0.00,$0.00,$411.41,$0.00,$295.20,$0.00,$125.51,,,,,,,,,,,,,,,,,
100003295,CARLSTADT                  ,NJ,07072 ,NAPERVILLE                 ,IL,60540 ,250, 553 , 172.81 , Non-Retail , Liftgate Needed ,$496.69,$0.00,$521.81,$0.00,$0.00,$0.00,$244.40,$0.00,$815.72,$0.00,$0.00,"$1,216.74",$0.00,$415.24,$0.00,$361.53,,,,,,,,,,,,,,,,,
100003296,MARYSVILLE                 ,OH,43040 ,ROMEOVILLE                 ,IL,60446 ,125, 275 , 43.65 , Non-Retail , Liftgate Needed ,$362.03,$0.00,$164.01,$0.00,$0.00,$0.00,$0.00,$0.00,$246.86,$0.00,$0.00,$229.68,$0.00,$253.66,$0.00,$125.51,,,,,,,,,,,,,,,,,
100003297,BROWNSVILLE                ,TX,78526 ,NAPERVILLE                 ,IL,60540 ,300, 515 , 245.24 , Non-Retail , Liftgate Needed ,$882.39,"$1,273.44",$857.55,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,796.50",$0.00,$533.27,"$2,088.33",$543.16,,,,,,,,,,,,,,,,,
100003298,NEWTON                     ,NC,28658 ,TRACY                      ,CA,95304 ,300, 163 , 90.56 , Retail , Non-Liftgate ,$488.63,"$4,730.19",$389.11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$868.55,$0.00,$815.78,$0.00,$378.63,,,,,,,,,,,,,,,,,
100003299,DRESDEN                    ,TN,38225 ,SCOTTSDALE                 ,AZ,85254 ,70," 1,995 ", 153.46 , Non-Retail , Non-Liftgate ,$556.53,"$6,653.49",$521.41,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,182.35",$0.00,$911.15,$0.00,$446.85,,,,,,,,,,,,,,,,,
100003300,DRESDEN                    ,TN,38225 ,DALLAS                     ,TX,75205 ,70, 275 , 29.26 , Non-Retail , Liftgate Needed ,$275.90,$152.50,$157.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$265.29,$0.00,$142.79,,,,,,,,,,,,,,,,,
100003301,DRESDEN                    ,TN,38225 ,WALNUT CREEK               ,CA,94596 ,70," 2,240 ", 177.78 , Non-Retail , Liftgate Needed ,"$1,124.54","$10,603.80",$888.83,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,821.68",$0.00,$785.24,$0.00,$719.56,,,,,,,,,,,,,,,,,
100003302,DRESDEN                    ,TN,38225 ,CHARLOTTE                  ,NC,28211 ,70," 3,185 ", 315.35 , Non-Retail , Non-Liftgate ,$628.67,"$1,032.93",$616.33,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,457.19",$0.00,$516.75,$0.00,$470.97,,,,,,,,,,,,,,,,,
100003303,DRESDEN                    ,TN,38225 ,INDIANAPOLIS               ,IN,46240 ,65, 800 , 45.98 , Non-Retail , Non-Liftgate ,$286.11,"$1,835.54",$129.67,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$352.58,$0.00,$265.29,$0.00,$127.47,,,,,,,,,,,,,,,,,
100003304,DRESDEN                    ,TN,38225 ,GENEVA                     ,IL,60134 ,70, 159 , 19.88 , Non-Retail , Non-Liftgate ,$275.90,$152.50,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$265.29,$0.00,$128.84,,,,,,,,,,,,,,,,,
100003305,DRESDEN                    ,TN,38225 ,ALPHARETTA                 ,GA,30009 ,70, 191 , 23.88 , Non-Retail , Liftgate Needed ,$195.59,$152.50,$143.44,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$237.08,$0.00,$127.47,,,,,,,,,,,,,,,,,
100003306,DRESDEN                    ,TN,38225 ,NORTHBROOK                 ,IL,60062 ,70," 1,540 ", 175.00 , Non-Retail , Non-Liftgate ,$344.83,$611.24,$273.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$862.31,$0.00,$340.80,$0.00,$262.97,,,,,,,,,,,,,,,,,
100003307,DRESDEN                    ,TN,38225 ,CHICAGO                    ,IL,60641 ,125, 834 , 120.87 , Non-Retail , Non-Liftgate ,$280.03,$479.44,$271.79,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$676.36,$0.00,$380.38,$0.00,$206.27,,,,,,,,,,,,,,,,,
100003308,DRESDEN                    ,TN,38225 ,LOS ANGELES                ,CA,90046 ,70, 408 , 42.50 , Non-Retail , Liftgate Needed ,$402.75,"$3,331.04",$453.30,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$531.77,$0.00,$333.07,$0.00,$230.32,,,,,,,,,,,,,,,,,
100003309,DRESDEN                    ,TN,38225 ,EAST YORK                  ,ON,M6A2T9,70," 1,505 ", 120.40 , Non-Retail , Non-Liftgate ,$612.39,"$2,114.33",$738.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,726.11",$0.00,$665.89,$0.00,"$3,522.77",,,,,,,,,,,,,,,,,
100003310,DRESDEN                    ,TN,38225 ,SALT LAKE CITY             ,UT,84115 ,70, 487 , 42.72 , Non-Retail , Non-Liftgate ,$253.79,"$2,193.72",$252.97,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$383.69,$0.00,$426.87,$0.00,$180.78,,,,,,,,,,,,,,,,,
100003311,DRESDEN                    ,TN,38225 ,MIAMI                      ,FL,33146 ,70, 615 , 55.41 , Non-Retail , Liftgate Needed ,$287.42,$407.48,$243.02,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$574.86,$0.00,$356.46,$0.00,$157.33,,,,,,,,,,,,,,,,,
100003312,DRESDEN                    ,TN,38225 ,BOCA RATON                 ,FL,33431 ,60, 700 , 40.23 , Non-Retail , Non-Liftgate ,$287.42,$379.44,$198.52,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$535.31,$0.00,$339.48,$0.00,$146.50,,,,,,,,,,,,,,,,,
100003313,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10003 ,70," 1,365 ", 106.64 , Non-Retail , Non-Liftgate ,$712.19,"$6,381.72","$1,029.18",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,161.11","$2,845.64",$812.63,$0.00,$638.28,,,,,,,,,,,,,,,,,
100003314,DRESDEN                    ,TN,38225 ,NORRISTOWN                 ,PA,19406 ,70," 1,140 ", 91.20 , Non-Retail , Non-Liftgate ,$323.49,"$3,718.74",$313.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$725.99,$933.54,$330.48,$0.00,$232.75,,,,,,,,,,,,,,,,,
100003315,DRESDEN                    ,TN,38225 ,MCLEAN                     ,VA,22102 ,70, 182 , 22.47 , Non-Retail , Non-Liftgate ,$0.00,$0.00,$261.36,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$529.34,$237.34,$0.00,$139.74,,,,,,,,,,,,,,,,,
100003316,DRESDEN                    ,TN,38225 ,COOKSVILLE                 ,ON,L5B2C9,70, 595 , 56.67 , Non-Retail , Non-Liftgate ,$311.11,"$1,012.44",$381.44,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$872.99,$0.00,$484.35,$0.00,"$1,765.42",,,,,,,,,,,,,,,,,
100003317,DRESDEN                    ,TN,38225 ,JACKSON                    ,NJ,08527 ,70, 715 , 64.41 , Non-Retail , Non-Liftgate ,$336.26,"$3,193.36",$335.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$629.27,$809.06,$304.32,$0.00,$195.18,,,,,,,,,,,,,,,,,
100003318,DRESDEN                    ,TN,38225 ,CLEVELAND                  ,OH,44124 ,70, 335 , 36.02 , Non-Retail , Liftgate Needed ,$208.50,"$1,399.82",$164.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$274.57,$506.83,$237.34,$0.00,$128.51,,,,,,,,,,,,,,,,,
100003319,DRESDEN                    ,TN,38225 ,SKOKIE                     ,IL,60077 ,70, 685 , 62.84 , Non-Retail , Non-Liftgate ,$275.90,$316.94,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$447.13,$0.00,$279.27,$0.00,$136.36,,,,,,,,,,,,,,,,,
100003320,DRESDEN                    ,TN,38225 ,ST LOUIS                   ,MO,63117 ,70, 589 , 54.04 , Non-Retail , Liftgate Needed ,$210.33,$202.67,$140.84,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$285.92,$0.00,$249.22,$0.00,$133.08,,,,,,,,,,,,,,,,,
100003321,DRESDEN                    ,TN,38225 ,ALPHARETTA                 ,GA,30009 ,70," 1,565 ", 125.20 , Non-Retail , Non-Liftgate ,$282.15,$471.84,$281.23,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$665.64,$0.00,$243.63,$0.00,$222.06,,,,,,,,,,,,,,,,,
100003322,DRESDEN                    ,TN,38225 ,TRACY                      ,CA,95304 ,65," 1,110 ", 58.12 , Retail , Non-Liftgate ,$390.01,"$4,790.25",$356.57,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$840.52,$0.00,$646.11,$0.00,$343.62,,,,,,,,,,,,,,,,,
100003323,DRESDEN                    ,TN,38225 ,COOKSVILLE                 ,ON,L5B2C9,70," 1,443 ", 116.37 , Non-Retail , Non-Liftgate ,$584.99,"$2,028.27",$709.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,656.45",$0.00,$640.60,$0.00,"$3,379.27",,,,,,,,,,,,,,,,,
100003324,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10003 ,70, 959 , 66.60 , Non-Retail , Non-Liftgate ,$510.56,"$4,435.73",$713.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$836.46,"$2,005.62",$705.00,$0.00,$538.43,,,,,,,,,,,,,,,,,
100003325,DRESDEN                    ,TN,38225 ,SARASOTA                   ,FL,34243 ,70, 534 , 57.42 , Non-Retail , Liftgate Needed ,$287.42,$391.10,$227.89,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$551.75,$0.00,$374.49,$0.00,$151.01,,,,,,,,,,,,,,,,,
100003326,DRESDEN                    ,TN,38225 ,COLUMBUS                   ,OH,43207 ,250, 785 , 237.88 , Non-Retail , Non-Liftgate ,$522.18,"$6,675.62",$587.69,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,368.11",$0.00,$897.58,$0.00,$410.09,,,,,,,,,,,,,,,,,
100003327,DRESDEN                    ,TN,38225 ,RICHMOND                   ,BC,V5Z2M9,70," 1,120 ", 92.56 , Non-Retail , Non-Liftgate ,$553.42,"$1,772.77","$1,218.97",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,261.68",$0.00,$652.85,$0.00,"$4,454.30",,,,,,,,,,,,,,,,,
100003328,DRESDEN                    ,TN,38225 ,TACOMA                     ,WA,98424 ,200," 1,123 ", 207.96 , Non-Retail , Non-Liftgate ,"$1,196.89","$12,890.27","$1,495.17",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,494.56",$0.00,"$1,821.77",$0.00,"$1,176.88",,,,,,,,,,,,,,,,,
100003329,DRESDEN                    ,TN,38225 ,WALNUT CREEK               ,CA,94596 ,70, 845 , 85.35 , Non-Retail , Non-Liftgate ,$493.21,"$5,883.91",$541.72,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,044.28",$0.00,$576.38,$0.00,$421.69,,,,,,,,,,,,,,,,,
100003330,DRESDEN                    ,TN,38225 ,BOCA RATON                 ,FL,33431 ,70, 755 , 64.53 , Non-Retail , Liftgate Needed ,$287.42,$491.65,$249.52,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$693.59,$0.00,$343.37,$0.00,$189.81,,,,,,,,,,,,,,,,,
100003331,DRESDEN                    ,TN,38225 ,TAMPA                      ,FL,33607 ,125, 910 , 130.00 , Non-Retail , Liftgate Needed ,$287.42,$754.79,$401.77,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,064.83",$0.00,$634.71,$0.00,$291.42,,,,,,,,,,,,,,,,,
100003332,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10003 ,110, 318 , 46.09 , Non-Retail , Non-Liftgate ,$405.54,"$2,694.63",$634.30,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$537.29,"$1,231.41",$498.88,$0.00,$463.55,,,,,,,,,,,,,,,,,
100003333,DRESDEN                    ,TN,38225 ,MIAMI                      ,FL,33139 ,70, 690 , 61.06 , Non-Retail , Non-Liftgate ,$287.42,$457.17,$243.02,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$644.95,$0.00,$658.96,$0.00,$176.50,,,,,,,,,,,,,,,,,
100003334,DRESDEN                    ,TN,38225 ,JACKSON                    ,NJ,08527 ,70, 144 , 19.73 , Non-Retail , Non-Liftgate ,$250.92,$723.63,$169.83,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$486.99,$278.74,$0.00,$145.44,,,,,,,,,,,,,,,,,
100003335,DRESDEN                    ,TN,38225 ,ATLANTA                    ,GA,30326 ,70," 1,015 ", 81.85 , Non-Retail , Non-Liftgate ,$198.96,$282.48,$167.79,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$398.50,$0.00,$237.08,$0.00,$132.95,,,,,,,,,,,,,,,,,
100003336,DRESDEN                    ,TN,38225 ,CHICAGO                    ,IL,60642 ,70," 1,475 ", 118.00 , Non-Retail , Non-Liftgate ,$289.66,$503.88,$240.01,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$710.86,$0.00,$312.19,$0.00,$271.90,,,,,,,,,,,,,,,,,
100003337,DRESDEN                    ,TN,38225 ,SEATTLE                    ,WA,98105 ,70, 159 , 19.63 , Non-Retail , Non-Liftgate ,$331.85,"$1,061.51",$483.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$290.15,$0.00,$628.06,$0.00,$211.94,,,,,,,,,,,,,,,,,
100003338,DRESDEN                    ,TN,38225 ,EDMONTON                   ,AB,T6H4M6,70, 780 , 69.03 , Non-Retail , Non-Liftgate ,$496.73,"$1,401.23","$1,049.66",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,048.79",$0.00,$643.06,$0.00,"$3,688.08",,,,,,,,,,,,,,,,,
